DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month
2004-05-24 03:00:00,-1.3889587796033789,746,275,-1.3146898053693148,450,14,1807,20,1111,308,-0.6446481436889883,-0.3449107816030045,-1.06461517321529,3,0,5
2004-05-24 04:00:00,-1.4120036385748937,753,275,-1.3276431502084218,437,14,1904,19,1110,301,-0.5693357700126801,-0.42002547614675856,-1.051279624601865,4,0,5
2004-05-24 05:00:00,-1.4350484975464084,749,275,-1.3017364605302078,466,23,1803,29,1089,307,-0.5944398945714494,-0.6800378803366772,-1.2888701131634983,5,0,5
2004-05-24 06:00:00,-1.1585101898882308,864,275,-1.0297162189089584,642,72,1288,69,1255,441,-0.5442316454539109,-0.697372040616005,-1.2583888591899555,6,0,5
2004-05-24 07:00:00,-0.39802984382824275,1002,275,-0.38204897695360296,893,165,1010,111,1394,775,-0.41871102266006427,-1.003608872217465,-1.4328396073778218,7,0,5
2004-05-24 08:00:00,-0.12149153617006529,970,275,-0.13593542501056793,966,118,944,81,1379,907,-0.30574246214560247,-1.402294558642007,-1.7226836741798144,8,0,5
2004-05-24 09:00:00,-0.6054335745718759,898,275,-0.49862908050556687,853,85,1066,56,1271,763,-0.20532596391052507,-1.4138506654948921,-1.671246558099461,9,0,5
2004-05-24 10:00:00,-0.812837305315509,847,275,-0.6411158737357451,800,116,1155,90,1179,649,0.10847559307409148,-1.7431997108021224,-1.8326339117272374,10,0,5
2004-05-24 11:00:00,-0.8819718822300535,847,275,-0.6799759082530664,788,112,1203,85,1162,598,0.18378796675039963,-1.8067582984929917,-1.8677417846074784,11,0,5
2004-05-24 12:00:00,-0.6745681514864204,871,275,-0.511582425344674,848,100,1139,83,1208,579,0.24654827814732294,-1.8587607793309753,-1.897406576421016,12,0,5
2004-05-24 13:00:00,-0.6054335745718759,869,275,-0.4597690459882456,866,109,1107,85,1212,596,0.37206890094116957,-1.9512096341540577,-1.9469386141280232,13,0,5
2004-05-24 14:00:00,-0.7437027284009646,875,275,-0.49862908050556687,854,111,1160,85,1200,595,0.5352457105731703,-2.0321023821242545,-1.972248941088197,14,0,5
2004-05-24 15:00:00,-0.6745681514864204,895,275,-0.42090901147092424,878,109,1122,81,1238,607,0.6231101465288629,-2.04365848897714,-1.947755076288029,15,0,5
2004-05-24 16:00:00,-0.5362989976573316,926,275,-0.39500232179271,885,114,1101,92,1259,662,0.5854539596907088,-1.9800999012862708,-1.8726405575675122,16,0,5
2004-05-24 17:00:00,-0.12149153617006529,996,275,0.16199150628889566,1048,139,959,108,1397,822,0.4599333368968621,-1.899207153316074,-1.826918676607198,17,0,5
2004-05-24 18:00:00,0.15504677148811216,997,275,0.3562916788755023,1100,157,896,106,1392,987,0.2214441535885537,-1.7952021916401064,-1.8288237549805444,18,0,5
2004-05-24 19:00:00,-0.052356959255520856,1006,275,0.16199150628889566,1048,147,925,114,1416,966,0.045715281677168165,-1.6969752833905816,-1.8141274361004434,19,0,5
2004-05-24 20:00:00,-0.6745681514864204,895,275,-0.5245357701837811,845,102,1072,96,1241,763,-0.21787802618990948,-1.4716311997593186,-1.7324812200998818,20,0,5
2004-05-24 21:00:00,-1.0202410360591423,862,275,-0.7706493221268162,751,73,1154,77,1213,617,-0.30574246214560247,-1.367626238083351,-1.6892087256195842,21,0,5
2004-05-24 22:00:00,-1.0202410360591423,858,275,-0.7706493221268162,756,65,1159,73,1209,564,-0.4438151472188335,-1.3098457038189246,-1.7264938309265074,22,0,5
2004-05-24 23:00:00,-0.9511064591445978,853,275,-0.744742632448602,762,76,1134,86,1184,646,-0.5442316454539109,-1.3502920778040233,-1.8326339117272374,23,0,5
2004-05-25 00:00:00,-1.1585101898882308,859,275,-0.8354160463223518,727,65,1120,84,1187,753,-0.5191275208951417,-1.1538382613049736,-1.6492020797793094,0,1,5
2004-05-25 01:00:00,-1.365913920631864,837,275,-1.0426695637480654,634,41,1200,56,1150,669,-0.6697522682477575,-0.9284941776737106,-1.5607520124453678,1,1,5
2004-05-25 02:00:00,-1.3831975648605004,746,275,-1.2758297708519934,493,17,1522,31,1063,435,-0.41871102266006427,-1.1076138338934325,-1.5248276774051208,2,1,5
2004-05-25 03:00:00,-1.4004812090891363,752,275,-1.236969736334672,515,18,1472,30,1068,436,-0.94589763839422,-0.732040361174661,-1.6282462176724986,3,1,5
2004-05-25 04:00:00,-1.4177648533177725,742,275,-1.2758297708519934,489,19,1559,30,1048,403,-0.8580332024385274,-0.8418233762770709,-1.6385880716992365,4,1,5
2004-05-25 05:00:00,-1.4350484975464084,774,275,-1.1722030121391367,560,45,1386,51,1107,532,-1.1592826971437593,-0.477806010411185,-1.6094675879923694,5,1,5
2004-05-25 06:00:00,-1.365913920631864,798,275,-1.0556229085871727,630,40,1291,45,1125,536,-0.9333455761148354,-0.7955989488655301,-1.6611768581260584,6,1,5
2004-05-25 07:00:00,-0.7437027284009646,1002,275,-0.25251552856253173,932,101,949,82,1405,917,-0.7074084550859115,-0.9978308187910223,-1.6456640770859516,7,1,5
2004-05-25 08:00:00,0.5698542329753785,1210,275,1.4832326798778206,1356,183,657,100,1786,1481,-0.5693357700126801,-1.2000626887165147,-1.7172405931131103,8,1,5
2004-05-25 09:00:00,-0.052356959255520856,1058,275,0.5894518859794303,1158,149,820,91,1459,1187,-0.20532596391052507,-1.6334166956997125,-1.9012167331677086,9,1,5
2004-05-25 10:00:00,0.293315925317201,1106,275,0.4210584030710378,1118,207,885,130,1451,1220,0.5101415860144006,-2.037880435550697,-1.9970149599417009,10,1,5
2004-05-25 11:00:00,0.7081233868044674,1153,275,1.0039589208308577,1253,289,815,155,1541,1381,0.9369117035134794,-2.217000091770419,-2.074306711088899,11,1,5
2004-05-25 12:00:00,-0.052356959255520856,1047,275,0.3562916788755023,1101,159,913,114,1391,1103,1.0498802640279412,-2.222778145196861,-2.030762062555266,12,1,5
2004-05-25 13:00:00,0.016777617659023584,1091,275,0.6542186101749659,1172,162,874,127,1459,1105,1.3511297587331734,-2.2574464657555176,-1.9556475438347496,13,1,5
2004-05-25 14:00:00,0.15504677148811216,1162,275,1.0039589208308577,1253,173,796,138,1595,1248,1.47665038152702,-2.2516684123290744,-1.8715519413541715,14,1,5
2004-05-25 15:00:00,0.21326536257404413,1059,275,0.23971157532353826,1070,174,925,138,1401,976,1.47665038152702,-2.2574464657555176,-1.8813494872742391,15,1,5
2004-05-25 16:00:00,0.2714839536599764,1083,275,0.16199150628889566,1051,174,939,138,1390,898,1.4389941946888654,-2.2112220383439762,-1.8040577361270407,16,1,5
2004-05-25 17:00:00,0.3297025447459084,1150,275,0.6024052308185374,1161,175,867,138,1512,1038,1.4138900701300967,-2.170775664358878,-1.7362913768465746,17,1,5
2004-05-25 18:00:00,0.3879211358318407,1321,275,1.8329729905337124,1426,176,720,138,1859,1395,1.1126405754248645,-2.0841048629622385,-1.7332976822598873,18,1,5
2004-05-25 19:00:00,0.44613972691777265,1320,275,1.965097107892605,1449,177,735,138,1833,1409,1.0348177892926795,-1.9935820259479704,-1.6710106912532372,19,1,5
2004-05-25 20:00:00,0.5043583180037047,1319,275,2.0972212252514977,1473,178,750,137,1807,1423,0.9569950031604949,-1.903059188933702,-1.6087237002465864,20,1,5
2004-05-25 21:00:00,0.562576909089637,1317,275,2.2293453426103906,1496,178,765,137,1781,1438,0.8791722170283098,-1.8125363519194344,-1.546436709239936,21,1,5
2004-05-25 22:00:00,0.620795500175569,1316,275,2.3614694599692827,1519,179,780,137,1754,1452,0.8013494308961248,-1.722013514905166,-1.4841497182332855,22,1,5
2004-05-25 23:00:00,0.6790140912615013,1315,275,2.4935935773281757,1543,180,795,137,1728,1466,0.7235266447639398,-1.6314906778908982,-1.421862727226635,23,1,5
2004-05-26 00:00:00,0.7372326823474332,1314,275,2.6257176946870677,1566,180,810,137,1702,1480,0.6457038586317552,-1.5409678408766303,-1.3595757362199845,0,2,5
2004-05-26 01:00:00,0.7954512734333652,1313,275,2.7578418120459602,1589,181,825,137,1676,1494,0.5678810724995702,-1.4504450038623622,-1.2972887452133341,1,2,5
2004-05-26 02:00:00,0.8536698645192975,1311,275,2.889965929404853,1613,182,841,137,1650,1509,0.49005828636738513,-1.3599221668480943,-1.2350017542066836,2,2,5
2004-05-26 03:00:00,0.9118884556052295,1310,275,3.0220900467637453,1636,183,856,137,1624,1523,0.41223550023520056,-1.2693993298338262,-1.1727147632000332,3,2,5
2004-05-26 04:00:00,0.9701070466911618,1309,275,3.154214164122638,1659,184,871,137,1598,1537,0.3344127141030155,-1.1788764928195583,-1.1104277721933826,4,2,5
2004-05-26 05:00:00,1.0283256377770937,1308,275,3.286338281481531,1683,184,886,136,1572,1551,0.25658992797083047,-1.0883536558052904,-1.0481407811867323,5,2,5
2004-05-26 06:00:00,1.086544228863026,1307,275,3.4184623988404232,1706,185,901,136,1545,1565,0.17876714183864542,-0.9978308187910223,-0.9858537901800817,6,2,5
2004-05-26 07:00:00,1.144762819948958,1305,275,3.550586516199316,1729,186,916,136,1519,1580,0.10094435570646085,-0.9073079817767542,-0.9235667991734313,7,2,5
2004-05-26 08:00:00,1.20298141103489,1304,275,3.6827106335582083,1753,186,931,136,1493,1594,0.023121569574275812,-0.8167851447624864,-0.8612798081667806,8,2,5
2004-05-26 09:00:00,1.2612000021208223,1303,275,3.8148347509171012,1776,187,946,136,1467,1608,-0.05470121655790922,-0.7262623077482182,-0.7989928171601304,9,2,5
2004-05-26 10:00:00,0.016777617659023584,1137,275,0.5376385066230018,1146,188,1144,136,1392,1327,0.660766333367017,-1.4138506654948921,-0.9356141519344031,10,2,5
2004-05-26 11:00:00,-0.259760689999154,1139,275,0.39515171339282373,1109,159,1118,135,1436,1292,0.9996720149104027,-1.5698581080088434,-0.8662148683339257,11,2,5
2004-05-26 12:00:00,-0.39802984382824275,1099,275,0.20085154080621706,1059,146,1156,115,1416,1114,1.10008851314548,-1.6680850162583685,-0.9467724681211465,12,2,5
2004-05-26 13:00:00,-0.259760689999154,1088,275,0.4210584030710378,1116,127,1128,112,1449,1060,1.3511297587331734,-1.8414266190516475,-1.0578113218819098,13,2,5
2004-05-26 14:00:00,-0.39802984382824275,1027,275,0.13608481661068153,1041,128,1237,112,1345,915,1.4389941946888654,-2.0205462752713688,-1.3805860291374625,14,2,5
2004-05-26 15:00:00,-0.39802984382824275,1014,275,0.16199150628889566,1049,120,1200,109,1366,893,1.3762338832919425,-2.008990168418484,-1.3952823480175633,15,2,5
2004-05-26 16:00:00,-0.6054335745718759,969,275,-0.13593542501056793,968,115,1276,112,1325,768,1.3762338832919425,-1.9916560081391559,-1.3558200102839588,16,2,5
2004-05-26 17:00:00,-0.5995497807919147,1120,275,0.9391921966353222,1238,115,1023,112,1591,1126,1.2758173850568653,-1.8703168861838608,-1.180280645882752,17,2,5
2004-05-26 18:00:00,-0.5936659870119534,1131,275,1.5350460592342494,1368,116,933,112,1707,1284,0.9745678903516335,-1.708531390243467,-1.1321093784424205,18,2,5
2004-05-26 19:00:00,-0.5877821932319922,1130,275,1.5479994040733562,1368,116,933,112,1709,1269,0.7360787070433246,-1.6623069628319256,-1.2578445510832852,19,2,5
2004-05-26 20:00:00,-0.5818983994520309,1123,275,1.2371191279347857,1304,117,939,112,1720,1290,0.5226936482937854,-1.3791823449362366,-1.0232477571083387,20,2,5
2004-05-26 21:00:00,-0.5760146056720697,1069,275,0.3044782995190738,1086,117,1064,112,1536,1119,0.24654827814732294,-1.148060207878531,-0.9720827950813204,21,2,5
2004-05-26 22:00:00,-0.5701308118921085,1021,275,0.0195047130587175,1010,117,1116,112,1480,1027,0.10847559307409148,-1.1018357804669898,-1.066248097535301,22,2,5
2004-05-26 23:00:00,-0.5642470181121473,1101,275,0.33038498919728815,1093,118,1012,112,1564,1155,0.03316321939778377,-1.003608872217465,-1.0229756030550035,23,2,5
2004-05-27 00:00:00,-0.5583632243321862,1026,275,-0.16184211468878207,960,118,1072,113,1471,1078,-0.11746152795483254,-0.6915939871895627,-0.823758836013634,0,3,5
2004-05-27 01:00:00,-0.5524794305522249,949,275,-0.5374891150228883,841,118,1155,113,1393,954,-0.2806383375868328,-0.5182523843962836,-0.8221259116936226,1,3,5
2004-05-27 02:00:00,-0.5465956367722637,846,275,-0.9260894601961015,687,119,1295,113,1288,726,-0.2806383375868328,-0.5471426515284967,-0.8566894764671937,2,3,5
2004-05-27 03:00:00,-0.5407118429923025,811,275,-1.094482943104494,606,119,1417,113,1248,656,-0.23043008846929433,-0.5413645981020541,-0.7913725036667445,3,3,5
2004-05-27 04:00:00,-0.5348280492123413,803,275,-1.1333429776218154,586,120,1442,113,1232,573,-0.35595071126314093,-0.4258035295732013,-0.8115119036135495,4,3,5
2004-05-27 05:00:00,-0.52894425543238,882,275,-0.861322736000566,715,120,1246,113,1367,780,-0.6697522682477575,0.01910658426288197,-0.7813028036933418,5,3,5
2004-05-27 06:00:00,-0.5230604616524188,963,275,-0.5504424598619954,836,120,1085,113,1429,920,-0.6069919568508342,-0.02133978972221666,-0.7393910794797205,6,3,5
2004-05-27 07:00:00,-0.5171766678724575,1413,275,1.8200196456946056,1424,121,739,113,2102,1544,-0.48147133405698755,-0.13112280482462668,-0.6928527363594005,7,3,5
2004-05-27 08:00:00,-0.5112928740924964,1485,275,3.063540750248888,1650,121,632,113,2337,1789,-0.23043008846929433,-0.3853571555881027,-0.6359725392123426,8,3,5
2004-05-27 09:00:00,-0.5054090803125351,1354,275,1.7811596111772843,1418,122,749,113,2043,1629,0.12102765535347633,-0.7667086817333169,-0.6460422391857453,9,3,5
2004-05-27 10:00:00,-0.4995252865325739,1074,275,-0.22660883888431763,939,122,1071,113,1513,997,0.5980060219700936,-1.1711724215843016,-0.6226369905989175,10,3,5
2004-05-27 11:00:00,-0.49364149275261265,1022,275,-0.3043289079189602,914,122,1132,113,1446,847,0.6984225202051706,-1.4542970394799906,-0.9587472464678953,11,3,5
2004-05-27 12:00:00,-0.4877576989726514,1100,275,0.09722478209336011,1034,123,995,113,1586,958,0.7862869561608635,-1.3907384517891217,-0.7663343307599058,12,3,5
2004-05-27 13:00:00,-0.4818739051926902,1073,275,0.1749448511280027,1052,123,1009,113,1574,854,0.836495205278402,-1.581414214861729,-1.0371276138284344,13,3,5
2004-05-27 14:00:00,-0.47599011141272896,1049,275,-0.08412204565413946,983,123,1071,113,1515,782,1.0875364508660952,-1.6507508559790405,-0.9146582898275922,14,3,5
2004-05-27 15:00:00,-0.4701063176327677,1086,275,0.1490381614497886,1048,124,1016,113,1580,888,1.2256091359393266,-1.7143094436699093,-0.9149304438809274,15,3,5
2004-05-27 16:00:00,-0.4642225238528065,1059,275,0.07131809241514599,1027,124,1066,114,1521,764,1.3134735718950192,-1.876094939610303,-1.162046324309293,16,3,5
2004-05-27 17:00:00,-0.4583387300728454,1244,275,1.2241657830956785,1301,125,842,114,1801,1170,1.0749843885867105,-1.575636161435286,-0.7957269685201079,17,3,5
2004-05-27 18:00:00,-0.4524549362928842,1320,275,1.8200196456946056,1423,125,767,114,1986,1385,0.7737348938814786,-1.4311848257742201,-0.8490691629738079,18,3,5
2004-05-27 19:00:00,-0.44657114251292296,1236,275,1.2371191279347857,1304,125,822,114,1868,1237,0.6231101465288629,-1.2462871161280558,-0.7124478281995351,19,3,5
2004-05-27 20:00:00,-0.4406873487329617,1136,275,0.7060319895313941,1187,126,904,114,1735,1127,0.35951683866178474,-1.148060207878531,-0.8575059386271993,20,3,5
2004-05-27 21:00:00,-0.4348035549530005,1110,275,0.33038498919728815,1093,126,961,114,1661,1091,0.05826734395655301,-0.8822697502621696,-0.8414488494804221,21,3,5
2004-05-27 22:00:00,-0.42891976117303926,1026,275,-0.05821535597592511,990,126,1032,114,1553,972,-0.04214915427852438,-0.7493745214539891,-0.8003535874268062,22,3,5
2004-05-27 23:00:00,-0.423035967393078,1038,275,-0.148888769849675,961,127,1026,114,1530,949,-0.18022183935175584,-0.587589025513595,-0.7796698793733309,23,3,5
2004-05-28 00:00:00,-0.4171521736131168,975,275,-0.38204897695360296,892,127,1015,114,1480,890,-0.18022183935175584,-0.43735963642608633,-0.6343396148923316,0,4,5
2004-05-28 01:00:00,-0.41126837983315556,908,275,-0.6022558392184238,814,128,1089,114,1403,763,-0.3810548358219102,-0.1946813925154958,-0.6384219256923594,1,4,5
2004-05-28 02:00:00,-0.40538458605319433,896,275,-0.5893024943793167,820,128,1074,114,1439,833,-0.531679583174526,0.08266517195375106,-0.5663011015585304,2,4,5
2004-05-28 03:00:00,-0.3995007922732331,810,275,-0.9001827705178873,697,128,1221,114,1321,675,-0.5442316454539109,0.01910658426288197,-0.6389662337990298,3,4,5
2004-05-28 04:00:00,-0.39361699849327186,789,275,-1.0297162189089584,638,129,1305,114,1309,672,-0.7074084550859115,0.30800925558501385,-0.5948772771587267,4,4,5
2004-05-28 05:00:00,-0.38773320471331063,814,275,-0.9519961498743157,678,129,1276,114,1339,626,-0.6697522682477575,0.19822624048260382,-0.6414156202790467,5,4,5
2004-05-28 06:00:00,-0.3818494109333494,958,275,-0.3302355975971746,907,130,992,114,1536,882,-0.7450646419240654,0.37734589670232527,-0.5793644961186203,6,4,5
2004-05-28 07:00:00,-0.37596561715338817,1213,275,1.0946323347046074,1274,130,762,114,1914,1264,-0.5693357700126801,0.17511402677683294,-0.5333704611049707,7,4,5
2004-05-28 08:00:00,-0.3700818233734271,1221,275,1.5350460592342494,1367,130,722,115,2008,1330,-0.30574246214560247,-0.14845696510395445,-0.4944524314780364,8,4,5
2004-05-28 09:00:00,-0.36419802959346587,1245,275,1.1205390243828215,1281,131,774,115,1952,1324,-0.004492967440370304,-0.2697960870592499,-0.20732990520939582,9,4,5
2004-05-28 10:00:00,-0.35831423581350463,1050,275,-0.148888769849675,963,131,998,115,1609,901,0.4348292123380929,-0.7609306283068741,-0.24461501051631834,10,4,5
2004-05-28 11:00:00,-0.3524304420335434,1048,275,-0.12298208017146066,969,131,1012,115,1600,852,0.6984225202051706,-1.0960577270405472,-0.4046415938774188,11,4,5
2004-05-28 12:00:00,-0.34654664825358217,1141,275,0.4728717824274663,1128,132,902,115,1738,1009,0.9369117035134794,-1.3445140243775806,-0.5118702908914894,12,4,5
2004-05-28 13:00:00,-0.34066285447362094,1052,275,0.1749448511280027,1053,132,949,115,1641,831,1.012224077189787,-1.419628718921335,-0.5690226420918825,13,4,5
2004-05-28 14:00:00,-0.3347790606936597,1152,275,0.3562916788755023,1099,133,908,115,1706,954,0.9620158280722486,-1.2982895969660395,-0.3932111236373403,14,4,5
2004-05-28 15:00:00,-0.32889526691369847,1026,275,0.20085154080621706,1061,133,982,115,1564,814,1.10008851314548,-1.6969752833905816,-1.0025640490548633,15,4,5
2004-05-28 16:00:00,-0.32889526691369847,1039,275,0.18789819596710977,1055,131,966,117,1590,845,0.8992555166753253,-1.4485189860535481,-0.75191016593314,16,4,5
2004-05-28 17:00:00,-0.052356959255520856,1148,275,0.2267582304844312,1067,133,887,105,1790,956,0.34696477638240036,-0.42002547614675856,0.11163464529946447,17,4,5
2004-05-28 18:00:00,0.016777617659023584,1176,275,0.4081050582319308,1114,141,843,114,1805,1102,0.08337146851532225,-0.00978368286933122,0.21015441260680856,18,4,5
2004-05-28 19:00:00,-0.259760689999154,1100,275,0.08427143725425304,1028,112,900,103,1710,994,0.1586838421916304,-0.24090581992703672,0.053665831939065635,19,4,5
2004-05-28 20:00:00,-0.259760689999154,1081,275,-0.04526201113681805,992,147,959,119,1680,935,-0.07980534111667846,-0.06178616370731488,-0.09057581632859261,20,4,5
2004-05-28 21:00:00,-0.8819718822300535,976,275,-0.4856757356664598,858,104,1070,102,1547,839,-0.10490946567544769,-0.03867395000154441,-0.09411381902195048,21,4,5
2004-05-28 22:00:00,-0.812837305315509,979,275,-0.4856757356664598,857,97,1082,96,1546,797,-0.13001359023421694,-0.08489837741308576,-0.1847411187825733,22,4,5
2004-05-28 23:00:00,-0.12149153617006529,1092,275,0.07131809241514599,1024,128,937,109,1706,968,-0.15511771479298617,-0.07334227056020032,-0.2095071376360772,23,4,5
2004-05-29 00:00:00,-0.259760689999154,1044,275,-0.2007021492061035,946,138,1009,119,1594,886,-0.19277390163114025,-0.11378864454529894,-0.298501513076689,0,5,5
2004-05-29 01:00:00,-0.7437027284009646,940,275,-0.511582425344674,849,93,1091,103,1509,764,-0.29319039986621764,0.02488463768932469,-0.29659643470334274,1,5,5
2004-05-29 02:00:00,-1.0893756129736865,892,275,-0.7317892876094949,767,71,1180,84,1466,657,-0.35595071126314093,0.18089208020327566,-0.23726685107626802,2,5,5
